time,on,off,diff
500.7471,18086,7555,10531
500.78723,18097,7555,10542
500.82755,18097,7552,10545
500.86771,18091,7552,10539
500.90769,18091,7542,10549
500.948,18080,7542,10538
500.98828,18080,7543,10537
501.02848,18077,7543,10534
501.06876,18077,7541,10536
501.10898,18063,7541,10522
501.14918,18063,7538,10525
501.1894,18082,7538,10544
501.22956,18082,7543,10539
501.26988,18088,7543,10545
501.3101,18088,7527,10561
501.35023,18079,7527,10552
501.39048,18079,7541,10538
501.43077,18096,7541,10555
501.47093,18096,7520,10576
501.51121,18072,7520,10552
501.5514,18072,7523,10549
501.5916,18065,7523,10542
501.63191,18065,7520,10545
501.6721,18042,7520,10522
501.71233,18042,7530,10512
501.75261,18075,7530,10545
501.79283,18075,7533,10542
501.83318,18075,7533,10542
501.87328,18075,7506,10569
501.91338,18077,7506,10571
501.95369,18077,7510,10567
501.99395,18055,7510,10545
502.03411,18055,7527,10528
502.0743,18055,7527,10528
502.11455,18055,7521,10534
502.15478,18227,7521,10706
502.195,18227,7528,10699
502.23519,18093,7528,10565
502.27541,18093,7504,10589
502.31561,18076,7504,10572
502.3558,18076,7511,10565
502.39666,18043,7511,10532
502.43597,18043,7517,10526
502.47635,18047,7517,10530
502.5166,18047,7504,10543
502.55679,18070,7504,10566
502.59707,18070,7528,10542
502.63724,18052,7528,10524
502.6774,18052,7522,10530
502.71774,18058,7522,10536
502.75794,18058,7499,10559
502.79813,18043,7499,10544
502.83832,18043,7491,10552
502.8787,18060,7491,10569
502.91883,18060,7534,10526
502.95902,18068,7534,10534
502.99936,18068,7499,10569
503.03928,18050,7499,10551
503.07966,18050,7499,10551
503.1197,18066,7499,10567
503.16022,18066,7503,10563
503.19987,18020,7503,10517
503.2403,18020,7502,10518
503.28056,18038,7502,10536
503.32078,18038,7483,10555
503.36103,18043,7483,10560
503.40135,18043,7493,10550
503.44142,18041,7493,10548
503.48161,18041,7493,10548
503.52186,18053,7493,10560
503.56215,18053,7477,10576
503.60231,18049,7477,10572
503.64259,18049,7516,10533
503.68285,17940,7516,10424
503.72295,17940,7484,10456
503.76323,18041,7484,10557
503.80355,18041,7504,10537
503.84377,18058,7504,10554
503.8839,18058,7479,10579
503.92412,18026,7479,10547
503.96422,18026,7480,10546
504.00454,18056,7480,10576
504.04479,18056,7479,10577
504.08498,18034,7479,10555
504.12524,18034,7487,10547
504.16549,18048,7487,10561
504.20577,18048,7471,10577
504.24587,18040,7471,10569
504.28607,18040,7509,10531
504.32626,18058,7509,10549
504.36645,18058,7468,10590
504.4067,18006,7468,10538
504.44742,18006,7457,10549
504.48706,18052,7457,10595
504.52734,18052,7485,10567
504.56769,18030,7485,10545
504.60779,18030,7491,10539
504.64804,18038,7491,10547
504.68845,18038,7493,10545
504.72855,18022,7493,10529
504.76874,18022,7478,10544
504.80899,18040,7478,10562
504.84915,18040,7470,10570
504.88947,18031,7470,10561
504.92972,18031,7459,10572
504.96991,18029,7459,10570
505.01017,18029,7472,10557
505.05039,18038,7472,10566
505.09046,18038,7456,10582
505.13068,18039,7456,10583
505.171,18039,7482,10557
505.21122,18025,7482,10543
505.25126,18025,7465,10560
505.29161,18035,7465,10570
505.33192,18035,7473,10562
505.37205,18030,7473,10557
505.41227,18030,7456,10574
505.45247,18033,7456,10577
505.49232,18033,7437,10596
505.5327,18019,7437,10582
505.57292,18019,7459,10560
505.61311,18028,7459,10569
505.65343,18028,7452,10576
505.69362,18008,7452,10556
505.73375,18008,7467,10541
505.774,18030,7467,10563
505.8142,18030,7457,10573
505.85445,18038,7457,10581
505.89464,18038,7452,10586
505.9349,18018,7452,10566
505.97527,18018,7451,10567
506.01546,18023,7451,10572
506.05572,18023,7493,10530
506.09609,18025,7493,10532
506.13619,18025,7461,10564
506.17642,18024,7461,10563
506.2167,18024,7463,10561
506.25692,18020,7463,10557
506.29718,18020,7472,10548
506.33731,18046,7472,10574
506.37747,18046,7423,10623
506.41754,18033,7423,10610
506.45785,18033,7466,10567
506.49805,18054,7466,10588
506.53821,18054,7485,10569
506.57846,18031,7485,10546
506.61856,18031,7494,10537
506.65884,18035,7494,10541
506.69904,18035,7477,10558
506.73957,18037,7477,10560
506.77945,18037,7445,10592
506.81977,18065,7445,10620
506.86002,18065,7470,10595
506.90021,18051,7470,10581
506.94044,18051,7459,10592
506.98081,18088,7459,10629
507.02088,18088,7479,10609
507.06101,18104,7479,10625
507.10127,18104,7445,10659
507.14149,18080,7445,10635
507.18171,18080,7462,10618
507.22203,18074,7462,10612
507.26222,18074,7458,10616
507.30241,18100,7458,10642
507.3426,18100,7459,10641
507.3827,18118,7459,10659
507.42299,18118,7436,10682
507.46318,18119,7436,10683
507.50337,18119,7446,10673
507.54362,18098,7446,10652
507.58388,18098,7428,10670
507.62462,18108,7428,10680
507.66441,18108,7431,10677
507.70455,18097,7431,10666
507.74474,18097,7402,10695
507.78493,18105,7402,10703
507.82525,18105,7450,10655
507.86544,18137,7450,10687
507.90563,18137,7450,10687
507.94582,18126,7450,10676
507.98611,18126,7454,10672
508.02633,18119,7454,10665
508.06652,18119,7450,10669
508.10687,18140,7450,10690
508.14703,18140,7472,10668
508.18716,18122,7472,10650
508.22747,18122,7451,10671
508.26763,18103,7451,10652
508.30795,18103,7453,10650
508.34823,18113,7453,10660
508.38849,18113,7459,10654
508.42853,18128,7459,10669
508.4686,18128,7436,10692
508.50888,18106,7436,10670
508.54898,18106,7462,10644
508.58933,18130,7462,10668
508.62946,18130,7435,10695
508.66971,18083,7435,10648
508.70993,18083,7440,10643
508.75006,18131,7440,10691
508.79038,18131,7433,10698
508.83057,18098,7433,10665
508.87082,18098,7448,10650
508.91166,18276,7448,10828
508.95118,18276,7445,10831
508.99128,18129,7445,10684
509.03172,18129,7428,10701
509.07182,18088,7428,10660
509.11195,18088,7436,10652
509.15223,18109,7436,10673
509.19239,18109,7427,10682
509.23255,18100,7427,10673
509.27269,18100,7418,10682
509.31303,18104,7418,10686
509.35322,18104,7460,10644
509.39342,18112,7460,10652
509.43364,18112,7413,10699
509.47386,18125,7413,10712
509.51421,18125,7442,10683
509.55437,18097,7442,10655
509.59462,18097,7446,10651
509.63487,18099,7446,10653
509.67513,18099,7402,10697
509.71517,18075,7402,10673
509.75542,18075,7446,10629
509.7957,18092,7446,10646
509.83581,18092,7442,10650
509.87612,18090,7442,10648
509.91674,18090,7454,10636
509.9566,18094,7454,10640
509.99679,18094,7438,10656
510.03701,18109,7438,10671
510.07729,18109,7440,10669
510.11755,18094,7440,10654
510.15777,18094,7266,10828
510.19808,18027,7266,10761
510.23822,18027,7448,10579
510.2785,18027,7448,10579
510.3186,18027,7433,10594
510.35888,18067,7433,10634
510.39905,18067,7438,10629
510.43997,18191,7438,10753
510.47949,18191,7449,10742
510.51965,18051,7449,10602
510.56006,18051,7448,10603
510.60019,18067,7448,10619
510.64047,18067,7221,10846
510.68073,18075,7221,10854
510.72083,18075,7417,10658
510.76102,18071,7417,10654
510.80127,18071,7406,10665
510.84147,18035,7406,10629
510.88172,18035,7410,10625
510.92191,18032,7410,10622
510.96214,18032,7424,10608
511.00233,18016,7424,10592
511.04258,18016,7410,10606
511.08277,18037,7410,10627
511.12306,18037,7408,10629
511.16322,18021,7408,10613
511.20408,18021,7393,10628
511.24354,18012,7393,10619
511.28389,18012,7391,10621
511.32423,18012,7391,10621
511.36424,18012,7386,10626
511.40459,18042,7386,10656
511.44475,18042,7406,10636
511.48488,18042,7406,10636
511.52504,18042,7419,10623
511.56529,18084,7419,10665
511.60552,18084,7435,10649
511.64574,18084,7435,10649
511.68599,18084,7415,10669
511.72615,18049,7415,10634
511.76641,18049,7400,10649
511.8066,18066,7400,10666
511.84682,18066,7405,10661
511.88711,18073,7405,10668
511.92724,18073,7418,10655
511.96767,18105,7418,10687
512.00778,18105,7429,10676
512.04797,18094,7429,10665
512.08822,18094,7412,10682
512.12854,18104,7412,10692
512.16885,18104,7446,10658
512.20898,18088,7446,10642
512.24923,18088,7398,10690
512.28955,18060,7398,10662
512.32965,18060,7392,10668
512.36978,18069,7392,10677
512.40997,18069,7392,10677
512.45032,18055,7392,10663
512.49039,18055,7391,10664
512.5307,18071,7391,10680
512.57083,18071,7412,10659
512.61118,18061,7412,10649
512.65137,18061,7410,10651
512.69162,18059,7410,10649
512.73206,18059,7402,10657
512.77222,18065,7402,10663
512.85291,18058,7406,10652
512.89268,18058,7413,10645
512.93275,18080,7413,10667
512.97303,18080,7398,10682
513.01328,18064,7398,10666
513.05348,18064,7411,10653
513.09373,18056,7411,10645
513.13404,18056,7418,10638
513.17421,18059,7418,10641
513.21437,18059,7381,10678
513.25456,18061,7381,10680
513.29484,18061,7392,10669
513.33491,18085,7392,10693
513.37505,18085,7382,10703
513.41524,18088,7382,10706
513.45543,18088,7422,10666
513.49565,18075,7422,10653
513.53594,18075,7384,10691
513.57613,18092,7384,10708
513.61644,18092,7400,10692
513.65667,18078,7400,10678
513.7773,18091,7383,10708
513.81759,18063,7383,10680
513.85781,18063,7393,10670
513.898,18082,7393,10689
513.93829,18082,7393,10689
513.97845,18092,7393,10699
514.01873,18092,7390,10702
514.05895,18096,7390,10706
514.09921,18096,7415,10681
514.1394,17649,7415,10234
514.26004,17498,7634,9864
514.3002,17554,7634,9920
514.34042,17554,7791,9763
514.38062,17609,7791,9818
514.42087,17609,7890,9719
514.54154,17791,7981,9810
514.66214,17742,8268,9474
514.7024,18027,8268,9759
514.74265,18027,8464,9563
514.78284,18063,8464,9599
514.82313,18063,8412,9651
514.86335,18052,8412,9640
514.90348,18052,8475,9577
514.94358,18088,8475,9613
514.98374,18088,8606,9482
515.02415,18122,8606,9516
515.06428,18122,8436,9686
515.10444,18082,8436,9646
515.14482,18082,8321,9761
515.18495,17980,8321,9659
515.3055,17956,8222,9734
515.34581,17974,8222,9752
515.38609,17974,8205,9769
515.42641,17976,8205,9771
515.46648,17976,8164,9812
515.54677,17938,8124,9814
515.58712,17989,8124,9865
515.62737,17989,8104,9885
515.66753,18097,8104,9993
515.70772,18097,8071,10026
515.78826,17946,8026,9920
515.82839,17908,8026,9882
515.86858,17908,8025,9883
515.90884,17910,8025,9885
515.949,17910,7920,9990
516.06976,17907,7930,9977
516.1098,17907,7949,9958
516.15005,17928,7949,9979
516.19027,17928,8151,9777
516.23047,18073,8151,9922
516.27069,18073,8260,9813
516.31088,18082,8260,9822
516.35114,18082,8416,9666
516.39145,18224,8416,9808
516.43186,18224,8653,9571
516.47162,18375,8653,9722
516.51184,18375,8790,9585
516.55228,18495,8790,9705
516.59232,18495,8976,9519
516.7129,18733,9140,9593
516.75333,18733,9306,9427
516.79362,18892,9306,9586
516.83366,18892,9467,9425
516.95448,19139,9541,9598
516.99458,19139,9361,9778
517.0348,19034,9361,9673
517.07499,19034,9518,9516
517.11519,19067,9518,9549
517.1555,19067,9476,9591
517.1956,19194,9476,9718
517.23595,19194,9697,9497
517.27626,19193,9697,9496
517.31654,19193,9649,9544
517.35667,19215,9649,9566
517.39696,19215,9629,9586
517.43727,19121,9629,9492
517.47728,19121,9494,9627
517.71853,18967,9170,9797
517.96008,18822,9007,9815
518.00006,18796,9007,9789
518.04022,18796,8938,9858
518.08056,18708,8938,9770
518.1206,18708,8904,9804
518.2413,18643,8847,9796
518.28152,18643,8807,9836
518.32178,18600,8807,9793
518.36191,18600,8748,9852
518.40222,18580,8748,9832
518.44245,18580,8620,9960
518.48258,18547,8620,9927
518.5228,18547,8622,9925
518.56305,18579,8622,9957
518.60306,18579,8613,9966
518.64341,18578,8613,9965
518.6836,18578,8619,9959
518.72404,18491,8619,9872
518.76426,18491,8651,9840
518.80433,18451,8651,9800
518.84455,18451,8640,9811
518.88474,18387,8640,9747
518.92485,18387,8609,9778
519.00538,18387,8674,9713
519.04548,18436,8674,9762
519.08574,18436,8793,9643
519.12602,18474,8793,9681
519.16618,18474,8790,9684
519.20665,18555,8790,9765
519.24672,18555,8932,9623
519.28694,18639,8932,9707
519.3272,18639,8989,9650
519.36739,18866,8989,9877
519.40752,18866,9095,9771
519.44786,18782,9095,9687
519.48818,18782,9182,9600
519.52822,18869,9182,9687
519.56847,18869,9266,9603
519.609,18901,9266,9635
519.64901,18901,9365,9536
519.76968,18941,9367,9574
519.80975,18941,9300,9641
519.85009,18956,9300,9656
519.89038,18956,9313,9643
519.93045,18980,9313,9667
519.9707,18980,9410,9570
520.01083,19006,9410,9596
520.05114,19006,9458,9548
520.09134,19080,9458,9622
520.13217,19080,9433,9647
520.17169,19090,9433,9657
520.21197,19090,9477,9613
520.25238,19139,9477,9662
520.29245,19139,9617,9522
520.33277,19166,9617,9549
520.37296,19166,9709,9457
520.41321,19214,9709,9505
520.45349,19214,9828,9386
520.49378,19325,9828,9497
520.53397,19325,9648,9677
520.57416,19219,9648,9571
520.61451,19219,9572,9647
520.65467,19166,9572,9594
520.69492,19166,9506,9660
520.73515,19154,9506,9648
520.77528,19154,9489,9665
520.89637,19228,9427,9801
521.01661,19073,9367,9706
521.05671,19162,9367,9795
521.09694,19162,9388,9774
521.13737,19110,9388,9722
521.17735,19110,9427,9683
521.21773,19168,9427,9741
521.25801,19168,9389,9779
521.29811,19144,9389,9755
521.33827,19144,9355,9789
521.37841,19068,9355,9713
521.41863,19068,9337,9731
521.45885,19094,9337,9757
521.49913,19094,9306,9788
521.53933,19051,9306,9745
521.5794,19051,9248,9803
521.61965,19032,9248,9784
521.66036,19032,9199,9833
521.70007,19009,9199,9810
521.74032,19009,9143,9866
521.78057,18950,9143,9807
521.82067,18950,9079,9871
521.86096,18889,9079,9810
521.90106,18889,9029,9860
521.94122,18853,9029,9824
521.98135,18853,8996,9857
522.02154,18799,8996,9803
522.0617,18799,8962,9837
522.10196,18748,8962,9786
522.14227,18748,8910,9838
522.18225,18743,8910,9833
522.2225,18743,8886,9857
522.2627,18713,8886,9827
522.30292,18713,8858,9855
522.34323,18708,8858,9850
522.38358,18708,8816,9892
522.42377,18728,8816,9912
522.46399,18728,8775,9953
522.50437,18684,8775,9909
522.54444,18684,8779,9905
522.5846,18656,8779,9877
522.62482,18656,8722,9934
522.66499,18634,8722,9912
522.70518,18634,8680,9954
522.74552,18611,8680,9931
522.78559,18611,8685,9926
522.82585,18587,8685,9902
522.86616,18587,8644,9943
522.90623,18598,8644,9954
522.94642,18598,8641,9957
522.98668,18567,8641,9926
523.02678,18567,8597,9970
523.06706,18537,8597,9940
523.10716,18537,8594,9943
523.14748,18544,8594,9950
523.18788,18544,8583,9961
523.22792,18530,8583,9947
523.26821,18530,8564,9966
523.30831,18484,8564,9920
523.3485,18484,8523,9961
523.38893,18578,8523,10055
523.42897,18578,8532,10046
523.46926,18713,8532,10181
523.71044,18882,9126,9756
523.75073,18882,9112,9770
523.79095,18787,9112,9675
523.83108,18787,8975,9812
523.87139,18724,8975,9749
523.95199,18793,8991,9802
523.99203,18793,9012,9781
524.03223,18738,9012,9726
524.07251,18738,8985,9753
524.11267,18707,8985,9722
524.35398,18824,9098,9726
524.83689,18989,9288,9701
524.87666,18989,9303,9686
524.91673,19117,9303,9814
524.95698,19117,9418,9699
524.9973,19069,9418,9651
525.03743,19069,9380,9689
525.0778,19083,9380,9703
525.1179,19083,9955,9128
525.15804,19606,9955,9651
525.19838,19606,9753,9853
525.35924,19498,9740,9758
525.47979,19488,9703,9785
525.51992,19488,9657,9831
525.56017,19461,9657,9804
525.60043,19461,9638,9823
525.64059,19456,9638,9818
525.76123,19419,9559,9860
525.80142,19369,9559,9810
525.8417,19369,9533,9836
525.88189,19442,9533,9909
525.92196,19442,9506,9936
525.96222,19369,9506,9863
526.00247,19369,9445,9924
526.04279,19341,9445,9896
526.08295,19341,9425,9916
526.12344,19472,9425,10047
526.1633,19472,9385,10087
526.20352,19340,9385,9955
526.24381,19340,9323,10017
526.284,19261,9323,9938
526.32425,19261,9288,9973
526.36463,19210,9288,9922
526.40467,19210,9256,9954
526.44498,19216,9256,9960
526.48524,19216,9241,9975
526.52546,19135,9241,9894
526.56565,19135,9205,9930
526.6059,19146,9205,9941
526.64607,19146,9165,9981
526.68632,19136,9165,9971
526.72654,19136,9158,9978
526.76667,19115,9158,9957
526.80702,19115,9113,10002
526.84718,19087,9113,9974
526.88792,19087,9089,9998
526.92744,19071,9089,9982
526.9677,19071,9063,10008
527.00813,19032,9063,9969
527.04811,19032,9036,9996
527.08839,19037,9036,10001
527.12862,19037,9004,10033
527.16884,19000,9004,9996
527.20922,19000,8988,10012
527.24926,18985,8988,9997
527.28951,18985,8941,10044
527.3297,18923,8941,9982
527.36983,18923,8913,10010
527.41009,18914,8913,10001
527.45034,18914,8894,10020
527.49056,18883,8894,9989
527.53057,18883,8856,10027
527.57098,18862,8856,10006
527.61129,18862,8834,10028
527.65148,18848,8834,10014
527.69168,18848,8834,10014
527.73193,18804,8834,9970
527.77215,18804,8785,10019
527.81225,18775,8785,9990
527.85254,18775,8733,10042
527.89282,18775,8733,10042
527.93292,18775,8735,10040
527.97305,18745,8735,10010
528.01328,18745,8718,10027
528.05344,18745,8718,10027
528.09366,18745,8685,10060
528.13385,18714,8685,10029
528.17401,18714,8683,10031
528.21439,18703,8683,10020
528.25455,18703,8679,10024
528.29471,18661,8679,9982
528.33497,18661,8654,10007
528.37528,18671,8654,10017
528.41581,18671,8652,10019
528.45588,18653,8652,10001
528.49601,18653,8604,10049
528.53611,18641,8604,10037
528.57642,18641,8587,10054
528.61656,18600,8587,10013
528.65681,18600,8564,10036
528.69697,18611,8564,10047
528.73722,18611,8540,10071
528.77742,18573,8540,10033
528.81764,18573,8495,10078
528.85789,18509,8495,10014
528.93825,18531,8468,10063
529.05895,18511,8439,10072
529.09908,18445,8439,10006
529.13927,18445,8373,10072
529.17937,18424,8373,10051
529.21968,18424,8347,10077
529.25985,18408,8347,10061
529.82306,18452,8220,10232
529.94373,18255,8208,10047
530.34562,18208,8149,10059
530.46626,18195,8129,10066
530.58729,18183,8080,10103
530.62696,18186,8080,10106
530.66722,18186,8107,10079
530.70756,18195,8107,10088
530.74766,18195,8085,10110
530.8683,18170,8099,10071
530.90858,18170,8086,10084
530.94872,18164,8086,10078
530.98891,18164,8086,10078
531.0291,18138,8086,10052
531.06938,18138,8064,10074
531.10973,18159,8064,10095
531.14977,18159,8056,10103
531.18999,18137,8056,10081
531.23021,18137,8071,10066
531.27041,18149,8071,10078
531.31066,18149,8037,10112
531.35143,18272,8037,10235
531.39086,18272,8031,10241
531.43108,18108,8031,10077
531.47146,18108,8041,10067
531.51156,18106,8041,10065
531.63223,18128,8031,10097
531.67245,18106,8031,10075
531.7127,18106,7996,10110
531.75277,18100,7996,10104
531.79303,18100,7994,10106
531.83325,18110,7994,10116
531.87347,18110,8002,10108
531.91367,18100,8002,10098
531.95398,18100,7994,10106
531.99417,18096,7994,10102
532.03446,18096,7988,10108
532.07468,18078,7988,10090
532.11515,18078,7989,10089
532.15491,18082,7989,10093
532.19519,18082,7988,10094
532.23551,18041,7988,10053
532.27564,18041,7969,10072
532.3158,18101,7969,10132
532.35606,18101,7984,10117
